traffic_sensitivity,zone_influence,weather_impact,time_pattern,capacity_factor,mse,rmse,mae,r2
0.2,0.4,0.5,0.9,0.3,560.1132148607574,23.666711112039994,19.926575961811476,-0.08705472515081891
0.2,0.4,0.5,0.9,0.5,557.1253286704383,23.603502466168834,19.859730324227584,-0.08125590499227875
0.2,0.4,0.5,0.9,0.7,554.1502424801191,23.540395971183642,19.79311517859811,-0.07548192677660426
0.2,0.4,0.7,0.3,0.1,3077.569854784665,55.475849293045215,52.649680098771725,-4.972876132653054
0.2,0.4,0.7,0.3,0.3,3069.1546007356997,55.399951270156365,52.56994855514756,-4.956544002943265
0.2,0.4,0.7,0.3,0.5,3060.7521466867342,55.32406480625528,52.490217011523406,-4.9402367151763436
0.2,0.4,0.7,0.3,0.7,3052.362492637769,55.24818994897271,52.41048546789924,-4.923954269352286
0.2,0.4,0.7,0.5,0.1,1933.2973775184273,43.96927765518132,41.39350238074152,-2.7520986714722397
0.2,0.4,0.7,0.5,0.3,1926.6952778318782,43.89413716923797,41.31457620624489,-2.7392854696591664
0.2,0.4,0.7,0.5,0.5,1920.105978145329,43.81901388832625,41.235650031748236,-2.726497109788959
0.2,0.4,0.7,0.5,0.7,1913.5294784587797,43.74390790108698,41.156723857251585,-2.713733591861618
0.2,0.4,0.7,0.7,0.1,1093.1993968964855,33.06356600393378,30.235594147389545,-1.1216560123898787
0.2,0.4,0.7,0.7,0.3,1088.4104515723525,32.991066238791866,30.158278711147933,-1.112361738473521
0.2,0.4,0.7,0.7,0.5,1083.6343062482192,32.91860121949624,30.080963274906324,-1.1030923065000282
0.2,0.4,0.7,0.7,0.7,1078.8709609240861,32.84617117601511,30.003647838664715,-1.0938477164694018
0.2,0.4,0.7,0.9,0.1,557.2759129188383,23.60669212149043,19.86353362364184,-0.08154815540596938
0.2,0.4,0.7,0.9,0.3,554.3001219571214,23.54357920871679,19.79700282690745,-0.07577280938632636
0.2,0.4,0.7,0.9,0.5,551.3371309954044,23.480569222133532,19.730932703664468,-0.070022305309549
0.2,0.4,0.7,0.9,0.7,548.3869400336874,23.41766299257224,19.664991932688384,-0.06429664317563755
0.2,0.6,0.1,0.3,0.1,3105.7389874918745,55.729157426717606,52.9153756177762,-5.027546131503883
0.2,0.6,0.1,0.3,0.3,3097.2810477571024,55.65322136010729,52.83564407415204,-5.011131158405971
0.2,0.6,0.1,0.3,0.5,3088.8359080223304,55.57729669588411,52.75591253052788,-4.994741027250924
0.2,0.6,0.1,0.3,0.7,3080.4035682875583,55.50138348084269,52.67618098690372,-4.978375738038743
0.2,0.6,0.1,0.5,0.1,1955.429673652473,44.22024054267992,41.65654011209501,-2.7950525180386565
0.2,0.6,0.1,0.5,0.3,1948.7848882801172,44.145043756690484,41.577613937598365,-2.782156472837459
0.2,0.6,0.1,0.5,0.5,1942.1529029077615,44.069863885741256,41.49868776310172,-2.7692852695791275
0.2,0.6,0.1,0.5,0.7,1935.5337175354052,43.994701016547495,41.41976158860508,-2.7564389082636604
0.2,0.6,0.1,0.7,0.1,1109.2948564573671,33.306078371032626,30.493153709702828,-1.152893706671882
0.2,0.6,0.1,0.7,0.3,1104.4632254474275,33.23346544444963,30.415838273461212,-1.1435165893673993
0.2,0.6,0.1,0.7,0.5,1099.6443944374876,33.16088651464987,30.3385228372196,-1.1341643140057824
0.2,0.6,0.1,0.7,0.7,1094.8383634275476,33.088341805348115,30.261207400977998,-1.124836880587031
0.2,0.6,0.1,0.9,0.1,567.3345359065565,23.818785357497905,20.086479805560842,-0.10106969740355964
0.2,0.6,0.1,0.9,0.3,564.316059259033,23.755337489899674,20.01936571160111,-0.09521150799579203
0.2,0.6,0.1,0.9,0.5,561.3103826115093,23.69198984069319,19.95239218177492,-0.08937816053089032
0.2,0.6,0.1,0.9,0.7,558.3175059639857,23.62874321592212,19.885546544191026,-0.08356965500885427
0.2,0.6,0.3,0.3,0.1,3089.295614812062,55.581432284640364,52.76036749175458,-4.99563321551698
0.2,0.6,0.3,0.3,0.3,3080.8625703058924,55.50551837705772,52.680635948130416,-4.97926655850083
0.2,0.6,0.3,0.3,0.5,3072.4423257997228,55.42961596294641,52.60090440450626,-4.962924743427547
0.2,0.6,0.3,0.3,0.7,3064.034881293553,55.35372508958682,52.52117286088209,-4.946607770297129
0.2,0.6,0.3,0.5,0.1,1942.5095417990628,44.07390998991425,41.503089056229975,-2.769977426060488
0.2,0.6,0.3,0.5,0.3,1935.8896516553086,43.99874602366877,41.42416288173333,-2.7571296969410524
0.2,0.6,0.3,0.5,0.5,1929.2825615115553,43.92359914114001,41.34523670723669,-2.744306809764484
0.2,0.6,0.3,0.5,0.7,1922.6882713678017,43.84846943016143,41.26631053274004,-2.731508764530781
0.2,0.6,0.3,0.7,0.1,1099.8979654303578,33.164709638867,30.342870992063723,-1.1346564387024465
0.2,0.6,0.3,0.7,0.3,1095.0912296490205,33.09216266201139,30.265555555822115,-1.1253276374797272
0.2,0.6,0.3,0.7,0.5,1090.2972938676828,33.01965011728142,30.1882401195805,-1.116023678199873
0.2,0.6,0.3,0.7,0.7,1085.5161580863455,32.94717223201933,30.110924683338894,-1.106744560862885
0.2,0.6,0.3,0.9,0.1,561.4608857059488,23.695165872091902,19.956195481189173,-0.08967025344285817
0.2,0.6,0.3,0.9,0.3,558.4673042870274,23.631912835973043,19.88934984360528,-0.08386038011685337
0.2,0.6,0.3,0.9,0.5,555.486522868106,23.568761589614887,19.822504206021385,-0.07807534873371447
0.2,0.6,0.3,0.9,0.7,552.5185414491846,23.50571295343293,19.756173722724043,-0.07231515929344146
0.2,0.6,0.5,0.3,0.1,3072.901192202188,55.43375498919578,52.605359365732944,-4.963815300689506
0.2,0.6,0.5,0.3,0.3,3064.4930429246206,55.3578634244912,52.52562782210879,-4.947496959755118
0.2,0.6,0.5,0.3,0.5,3056.0976936470533,55.2819834453057,52.445896278484625,-4.931203460763598
0.2,0.6,0.5,0.3,0.7,3047.715144369486,55.20611509941164,52.36616473486046,-4.914934803714943
0.2,0.6,0.5,0.5,0.1,1929.6383600155898,43.92764915193607,41.34963800036494,-2.7449973352417456
0.2,0.6,0.5,0.5,0.3,1923.0433651004385,43.852518343881215,41.270711825868304,-2.732197922204074
0.2,0.6,0.5,0.5,0.5,1916.461170185287,43.77740479043141,41.19178565137165,-2.7194233511092682
0.2,0.6,0.5,0.5,0.7,1909.8917752701357,43.702308580555965,41.11285947687501,-2.706673621957328
0.2,0.6,0.5,0.7,0.1,1090.5500244732864,33.023476868332416,30.192588274424615,-1.116514171892438
0.2,0.6,0.5,0.7,0.3,1085.768183920551,32.950996706026224,30.11527283818301,-1.1072336867514814
0.2,0.6,0.5,0.7,0.5,1080.9991433678158,32.8785514183307,30.037957401941394,-1.0979780435533906
0.2,0.6,0.5,0.7,0.7,1076.2429028150807,32.80614123628502,29.96064196569979,-1.0887472422981657
0.2,0.6,0.5,0.9,0.1,555.6361855752785,23.57193639850741,19.82631938544289,-0.07836581064158299
0.2,0.6,0.5,0.9,0.3,552.6674993849595,23.508881287397738,19.760063280308348,-0.07260425339734145
0.2,0.6,0.5,0.9,0.5,549.7116131946402,23.445929565590703,19.694040418944134,-0.06686753809596557
0.2,0.6,0.5,0.9,0.7,546.7685270043212,23.383082068117563,19.6282686068636,-0.06115566473745582
0.2,0.6,0.7,0.3,0.1,3056.5557196622512,55.28612592379983,52.45035123971132,-4.932092387021456
0.2,0.6,0.7,0.3,0.3,3048.172465613286,55.210256887767564,52.37061969608716,-4.915822362168832
0.2,0.6,0.7,0.3,0.5,3039.8020115643208,55.13439953027802,52.290888152463005,-4.899577179259074
0.2,0.6,0.7,0.3,0.7,3031.4443575153555,55.05855389960179,52.21115660883884,-4.883356838292182
0.2,0.6,0.7,0.5,0.1,1916.8161283020543,43.78145872743454,41.196186944499914,-2.72011224558243
0.2,0.6,0.7,0.5,0.3,1910.246028615505,43.70636142045578,41.11726077000327,-2.7073611486265214
0.2,0.6,0.7,0.5,0.5,1903.688728928956,43.63128154121714,41.038334595506626,-2.6946348936134785
0.2,0.6,0.7,0.5,0.7,1897.1442292424067,43.55621917984166,40.95940842100998,-2.6819334805433015
0.2,0.6,0.7,0.7,0.1,1081.2510335861527,32.882381811331015,30.042305556785518,-1.0984669062418568
0.2,0.6,0.7,0.7,0.3,1076.4940882620194,32.80996934259493,29.96499012054391,-1.0892347371826632
0.2,0.6,0.7,0.7,0.5,1071.749942937886,32.73759219823422,29.887674684302297,-1.0800274100663345
0.2,0.6,0.7,0.7,0.7,1067.0185976137534,32.66525061305597,29.81035924806068,-1.070844924892873
0.2,0.6,0.7,0.9,0.1,549.860435514546,23.449103085502994,19.69791256943628,-0.0671563689997352
0.2,0.6,0.7,0.9,0.3,546.916644552829,23.386249048379455,19.63210602664812,-0.06144312783725647
0.2,0.6,0.7,0.9,0.5,543.985653591112,23.32350002875023,19.56633421456758,-0.055754728617643634
0.2,0.6,0.7,0.9,0.7,541.0674626293951,23.26085687650812,19.50056240248704,-0.05009117134089647
0.2,0.8,0.1,0.3,0.1,3084.6181381549445,55.539338654281295,52.716046758715805,-4.986555277401975
0.2,0.8,0.1,0.3,0.3,3076.192198420172,55.4634311814566,52.636315215091635,-4.970202409161227
0.2,0.8,0.1,0.3,0.5,3067.7790586854003,55.38753522847357,52.55658367146748,-4.9538743828633445
0.2,0.8,0.1,0.3,0.7,3059.378718950629,55.31165084275309,52.476852127843316,-4.937571198508328
0.2,0.8,0.1,0.5,0.1,1938.8417102215833,44.032280320482876,41.45922467585339,-2.7628589836785356
0.2,0.8,0.1,0.5,0.3,1932.2289248492277,43.95712598486425,41.380298501356755,-2.7500250433345026
0.2,0.8,0.1,0.5,0.5,1925.6289394768712,43.88198878215151,41.301372326860104,-2.737215944933334
0.2,0.8,0.1,0.5,0.7,1919.0417541045158,43.80686880050337,41.22244615236347,-2.724431688475033
0.2,0.8,0.1,0.7,0.1,1097.2397789325178,33.124609868382116,30.299865119098804,-1.1294974920535488
0.2,0.8,0.1,0.7,0.3,1092.4401479225783,33.05208235380304,30.222549682857192,-1.120182479606231
0.2,0.8,0.1,0.7,0.5,1087.6533169126383,32.97958939878782,30.145234246615576,-1.1108923091017782
0.2,0.8,0.1,0.7,0.7,1082.8792859026987,32.90713123173606,30.067918810373964,-1.1016269805401913
0.2,0.8,0.1,0.9,0.1,559.8123442877476,23.660353849588716,19.91896936298297,-0.08647080252701422
0.2,0.8,0.1,0.9,0.3,556.8258676402239,23.5971580415995,19.85212372539908,-0.0806747179764109
0.2,0.8,0.1,0.9,0.5,553.8521909927002,23.534064480932745,19.785339881979432,-0.07490347536867326
0.2,0.8,0.1,0.9,0.7,550.8913143451767,23.47107399215419,19.719264030911546,-0.06915707470380172
0.2,0.8,0.3,0.3,0.1,3068.2370035466383,55.39166908070778,52.56103863269417,-4.95476315161948
0.2,0.8,0.3,0.3,0.3,3059.8359590404684,55.31578399553303,52.48130708907001,-4.938458599460495
0.2,0.8,0.3,0.3,0.5,3051.447714534299,55.23991052250446,52.40157554544585,-4.9221788892443765
0.2,0.8,0.3,0.3,0.7,3043.072270028129,55.16404870953662,52.32184400182168,-4.9059240209711215
0.2,0.8,0.3,0.5,0.1,1925.9838164396788,43.88603213369464,41.30577361998836,-2.737904681904775
0.2,0.8,0.3,0.5,0.3,1919.395926295925,43.81091104161069,41.22684744549173,-2.7251190576425044
0.2,0.8,0.3,0.5,0.5,1912.820836152171,43.735807253921486,41.14792127099508,-2.7123582753230995
0.2,0.8,0.3,0.5,0.7,1906.2585460084174,43.66072085992646,41.06899509649843,-2.6996223349465605
0.2,0.8,0.3,0.7,0.1,1087.9051259770144,32.98340682793417,30.1495824014597,-1.1113810142885212
0.2,0.8,0.3,0.7,0.3,1083.130390195677,32.91094635825103,30.07226696521809,-1.102114317922966
0.2,0.8,0.3,0.7,0.5,1078.3684544143393,32.83852089260933,29.994951528976472,-1.0928724635002767
0.2,0.8,0.3,0.7,0.7,1073.6193186330017,32.766130663125324,29.91763609273487,-1.0836554510204528
0.2,0.8,0.3,0.9,0.1,554.0009321586454,23.53722439368426,19.789227530288773,-0.07519214877071989
0.2,0.8,0.3,0.9,0.3,551.039350739724,23.47422737258298,19.723153588495855,-0.06944438030187983
0.2,0.8,0.3,0.9,0.5,548.0905693208025,23.41133420633695,19.657317093119342,-0.06372145377590521
0.2,0.8,0.3,0.9,0.7,545.1545879018812,23.348545734196836,19.591545281038808,-0.058023369192796714
0.2,0.8,0.5,0.3,0.1,3051.9048190082694,55.2440478152015,52.40603050667254,-4.923066026996413
0.2,0.8,0.5,0.3,0.3,3043.5286697307015,55.16818530394762,52.32629896304839,-4.906809790919189
0.2,0.8,0.5,0.3,0.5,3035.165320453135,55.092334498123556,52.24656741942422,-4.890578396784834
0.2,0.8,0.5,0.3,0.7,3026.814771175567,55.01649544614385,52.166835875800054,-4.874371844593343
0.2,0.8,0.5,0.5,0.1,1913.1748727277115,43.739854511963244,41.15232256412334,-2.7130453812904403
0.2,0.8,0.5,0.5,0.3,1906.6118778125601,43.66476700742327,41.073396389626694,-2.7003080731099334
0.2,0.8,0.5,0.5,0.5,1900.0616828974082,43.58969698102303,40.99447021513004,-2.6875956068722906
0.2,0.8,0.5,0.5,0.7,1893.524287982257,43.51464452322065,40.91554404063341,-2.6749079825775155
0.2,0.8,0.5,0.7,0.1,1078.6194230914484,32.84234192458644,29.999299683820595,-1.09335953768292
0.2,0.8,0.5,0.7,0.3,1073.8695825387133,32.769949382608345,29.92198424757898,-1.0841411573991282
0.2,0.8,0.5,0.7,0.5,1069.1325419859777,32.69759229646699,29.844668811337367,-1.074947619058201
0.2,0.8,0.5,0.7,0.7,1064.4083014332425,32.62527090206674,29.767353375095766,-1.0657789226601406
0.2,0.8,0.5,0.9,0.1,548.2384700994808,23.41449273632638,19.661154512903863,-0.06400849617385251
0.2,0.8,0.5,0.9,0.3,545.3017839091616,23.351697666532974,19.595382700823325,-0.05830904378677548
0.2,0.8,0.5,0.9,0.5,542.3778977188424,23.289008087912254,19.52961088874279,-0.0526344333425639
0.2,0.8,0.5,0.9,0.7,539.4668115285232,23.226424854646122,19.46388448772386,-0.046984664841218216
0.2,0.8,0.7,0.3,0.1,3035.6215845398383,55.09647524606123,52.25102238065092,-4.891463903532771
0.2,0.8,0.7,0.3,0.3,3027.2703304908728,55.02063549697397,52.17129083702676,-4.875255983537311
0.2,0.8,0.7,0.3,0.5,3018.931876441908,54.944807547591864,52.0915592934026,-4.859072905484719
0.2,0.8,0.7,0.3,0.7,3010.6062223929425,54.86899144683582,52.01182774977843,-4.84291466937499
0.2,0.8,0.7,0.5,0.1,1900.4148790856816,43.5937481651404,40.998871508258304,-2.6882810818355325
0.2,0.8,0.7,0.5,0.3,1893.8767793991324,43.51869459668031,40.91994533376165,-2.675592089736788
0.2,0.8,0.7,0.5,0.5,1887.3514797125831,43.44365868239671,40.84101915926502,-2.6629279395809093
0.2,0.8,0.7,0.5,0.7,1880.8389800260338,43.36864051392473,40.76209298476837,-2.6502886313678964
0.2,0.8,0.7,0.7,0.1,1069.3826702758201,32.70141694599517,29.84901696618149,-1.0754330622367463
0.2,0.8,0.7,0.7,0.3,1064.657724951687,32.62909322907529,29.77170152993989,-1.0662629980347167
0.2,0.8,0.7,0.7,0.5,1059.9455796275538,32.55680542724599,29.694386093698274,-1.0571177757755534
0.2,0.8,0.7,0.7,0.7,1055.2462343034208,32.48455378027257,29.61707065745666,-1.0479973954592556
0.2,0.8,0.7,0.9,0.1,542.5249581102537,23.292165165785978,19.533448308527312,-0.05291984473641209
0.2,0.8,0.7,0.9,0.3,539.6131671485366,23.229575268362886,19.467706959957926,-0.04726870843109765
0.2,0.8,0.7,0.9,0.5,536.7141761868197,23.167092527695825,19.40220360425323,-0.04164241406864955
